event_date,user_id
2024-01-20,2440
2024-01-20,2945
2024-01-20,1156
2024-01-20,2159
2024-01-20,82
2024-01-20,1319
2024-01-20,1898
2024-01-20,3718
2024-01-20,3937
2024-01-20,3180
2024-01-20,444
2024-01-20,2872
2024-01-20,3406
2024-01-20,295
2024-01-20,4076
2024-01-20,2291
2024-01-20,59
2024-01-20,1321
2024-01-20,2995
2024-01-20,1099
2024-01-20,3894
2024-01-20,4341
2024-01-20,1284
2024-01-20,4651
2024-01-20,3907
2024-01-20,1304
2024-01-20,3202
2024-01-20,3799
2024-01-20,2315
2024-01-20,176
2024-01-20,805
2024-01-20,4367
2024-01-20,1353
2024-01-20,4774
2024-01-20,4776
2024-01-20,4779
2024-01-20,585
2024-01-20,4130
2024-01-20,1593
2024-01-20,1954
2024-01-20,1286
2024-01-20,3997
2024-01-20,3639
2024-01-20,4318
2024-01-20,1967
2024-01-20,1544
2024-01-20,4168
2024-01-20,2783
2024-01-20,198
2024-01-20,2607
2024-01-20,699
2024-01-20,2012
2024-01-20,3404
2024-01-20,2971
2024-01-20,774
2024-01-20,1712
2024-01-20,2991
2024-01-20,1147
2024-01-20,4735
2024-01-20,2620
2024-01-20,2106
2024-01-20,4014
2024-01-20,3016
2024-01-20,1338
2024-01-20,2723
2024-01-20,3821
2024-01-20,540
2024-01-20,1871
2024-01-20,4277
2024-01-20,1213
2024-01-20,3779
2024-01-20,4694
2024-01-20,3058
2024-01-20,2792
2024-01-20,4240
2024-01-20,2074
2024-01-20,4785
2024-01-20,2444
2024-01-20,4034
2024-01-20,4759
2024-01-20,4600
2024-01-20,3917
2024-01-20,1659
2024-01-20,4424
2024-01-20,546
2024-01-20,4183
2024-01-20,3184
2024-01-20,124
2024-01-20,1368
2024-01-20,4974
2024-01-20,4238
2024-01-20,966
2024-01-20,770
2024-01-20,2193
2024-01-20,4596
2024-01-20,2676
2024-01-20,1887
2024-01-20,379
2024-01-20,728
2024-01-20,1287
2024-01-20,3724
2024-01-20,1349
2024-01-20,2783
2024-01-20,4193
2024-01-20,1378
2024-01-20,1396
2024-01-20,4291
2024-01-20,2206
2024-01-20,4902
2024-01-20,2539
2024-01-20,968
2024-01-20,4354
2024-01-20,4062
2024-01-20,3823
2024-01-20,1986
2024-01-20,1155
2024-01-20,1909
2024-01-20,3082
2024-01-20,1527
2024-01-20,3195
2024-01-20,370
2024-01-20,1407
2024-01-20,3559
2024-01-20,2822
2024-01-20,1182
2024-01-20,1971
2024-01-20,247
2024-01-20,234
2024-01-20,1530
2024-01-20,4086
2024-01-20,779
2024-01-20,3171
2024-01-20,623
2024-01-20,1225
2024-01-20,1656
2024-01-20,3193
2024-01-20,4981
2024-01-20,713
2024-01-20,803
2024-01-20,2062
2024-01-20,2011
2024-01-20,1895
2024-01-20,2529
2024-01-20,599
2024-01-20,3439
2024-01-20,1750
2024-01-20,815
2024-01-20,2850
2024-01-20,3670
2024-01-20,1986
2024-01-20,4567
2024-01-21,4288
2024-01-21,3281
2024-01-21,1426
2024-01-21,3664
2024-01-21,482
2024-01-21,2596
2024-01-21,2332
2024-01-21,1217
2024-01-21,1904
2024-01-21,3545
2024-01-21,3507
2024-01-21,718
2024-01-21,2410
2024-01-21,1788
2024-01-21,939
2024-01-21,883
2024-01-21,4108
2024-01-21,880
2024-01-21,977
2024-01-21,4455
2024-01-21,4430
2024-01-21,4924
2024-01-21,3885
2024-01-21,220
2024-01-21,4292
2024-01-21,1475
2024-01-21,1710
2024-01-21,2706
2024-01-21,2437
2024-01-21,1263
2024-01-21,4718
2024-01-21,2398
2024-01-21,1450
2024-01-21,4438
2024-01-21,4508
2024-01-21,3895
2024-01-21,538
2024-01-21,1393
2024-01-21,1153
2024-01-21,1841
2024-01-21,1071
2024-01-21,1
2024-01-21,1392
2024-01-21,3665
2024-01-21,947
2024-01-21,2477
2024-01-21,2416
2024-01-21,1646
2024-01-21,257
2024-01-21,620
2024-01-21,2167
2024-01-21,4214
2024-01-21,238
2024-01-21,2713
2024-01-21,3832
2024-01-21,1009
2024-01-21,2375
2024-01-21,944
2024-01-21,3748
2024-01-21,4472
2024-01-21,1614
2024-01-21,2838
2024-01-21,2709
2024-01-21,3149
2024-01-21,3230
2024-01-21,2994
2024-01-21,1725
2024-01-21,2679
2024-01-21,1985
2024-01-21,676
2024-01-21,3948
2024-01-21,2351
2024-01-21,1861
2024-01-21,3088
2024-01-21,3905
2024-01-21,1954
2024-01-21,77
2024-01-21,919
2024-01-21,1739
2024-01-21,4555
2024-01-21,4473
2024-01-21,3224
2024-01-21,2740
2024-01-21,2569
2024-01-21,1060
2024-01-21,3020
2024-01-21,1710
2024-01-21,3589
2024-01-21,3392
2024-01-21,348
2024-01-21,613
2024-01-21,1658
2024-01-21,2701
2024-01-21,2251
2024-01-21,520
2024-01-21,1987
2024-01-21,2576
2024-01-21,380
2024-01-21,4284
2024-01-21,1988
2024-01-21,1006
2024-01-21,1409
2024-01-21,4412
2024-01-21,634
2024-01-21,1422
2024-01-21,3970
2024-01-21,675
2024-01-21,3049
2024-01-21,4543
2024-01-21,4928
2024-01-21,2090
2024-01-21,4119
2024-01-21,761
2024-01-21,1604
2024-01-21,2572
2024-01-21,4127
2024-01-21,4268
2024-01-21,2769
2024-01-21,4009
2024-01-21,2559
2024-01-21,923
2024-01-21,632
2024-01-21,1824
2024-01-21,24
2024-01-21,2197
2024-01-21,1533
2024-01-21,1094
2024-01-21,2849
2024-01-21,3109
2024-01-21,4972
2024-01-21,2886
2024-01-21,4095
2024-01-21,229
2024-01-21,4302
2024-01-21,2263
2024-01-21,2549
2024-01-21,3461
2024-01-21,857
2024-01-21,4972
2024-01-21,1221
2024-01-21,4287
2024-01-21,2303
2024-01-21,1503
2024-01-21,52
2024-01-21,666
2024-01-21,2642
2024-01-21,179
2024-01-21,3070
2024-01-21,725
2024-01-21,4190
2024-01-21,4916
2024-01-21,1799
2024-01-21,3027
2024-01-21,1569
2024-01-21,396
2024-01-21,4771
2024-01-21,4569
2024-01-21,2805
2024-01-21,1039
2024-01-21,1842
2024-01-21,764
2024-01-21,696
2024-01-21,4617
2024-01-21,1700
2024-01-21,3244
2024-01-21,4363
2024-01-21,3517
2024-01-21,1290
2024-01-21,902
2024-01-21,702
2024-01-21,4877
2024-01-21,1285
2024-01-21,498
2024-01-21,4325
2024-01-21,4444
2024-01-21,1233
2024-01-21,2510
2024-01-21,4724
2024-01-21,4631
2024-01-21,3179
2024-01-21,50
2024-01-21,2527
2024-01-21,4175
2024-01-21,4386
2024-01-21,4198
2024-01-21,1147
2024-01-21,3260
2024-01-21,554
2024-01-21,3881
2024-01-21,179
2024-01-21,2478
2024-01-21,329
2024-01-21,569
2024-01-21,3480
2024-01-21,1407
2024-01-21,4395
2024-01-21,4918
2024-01-21,4914
2024-01-21,2990
2024-01-21,1301
2024-01-21,4048
2024-01-22,3802
2024-01-22,2410
2024-01-22,638
2024-01-22,670
2024-01-22,4709
2024-01-22,1455
2024-01-22,92
2024-01-22,2757
2024-01-22,3011
2024-01-22,4022
2024-01-22,4148
2024-01-22,1536
2024-01-22,1687
2024-01-22,2543
2024-01-22,1001
2024-01-22,930
2024-01-22,1724
2024-01-22,4187
2024-01-22,307
2024-01-22,3997
2024-01-22,3585
2024-01-22,4324
2024-01-22,3949
2024-01-22,4051
2024-01-22,1540
2024-01-22,3251
2024-01-22,1680
2024-01-22,2247
2024-01-22,3149
2024-01-22,1903
2024-01-22,423
2024-01-22,3085
2024-01-22,390
2024-01-22,1142
2024-01-22,3686
2024-01-22,538
2024-01-22,4224
2024-01-22,863
2024-01-22,1686
2024-01-22,4821
2024-01-22,992
2024-01-22,581
2024-01-22,3576
2024-01-22,4311
2024-01-22,1821
2024-01-22,2885
2024-01-22,1568
2024-01-22,792
2024-01-22,4207
2024-01-22,2428
2024-01-22,2461
2024-01-22,3925
2024-01-22,261
2024-01-22,2697
2024-01-22,2634
2024-01-22,1702
2024-01-22,3745
2024-01-22,3248
2024-01-22,274
2024-01-22,3139
2024-01-22,2564
2024-01-22,1975
2024-01-22,815
2024-01-22,2109
2024-01-22,4143
2024-01-22,399
2024-01-22,2127
2024-01-22,576
2024-01-22,4730
2024-01-22,966
2024-01-22,952
2024-01-22,2926
2024-01-22,4121
2024-01-22,379
2024-01-22,97
2024-01-22,2164
2024-01-22,3561
2024-01-22,4186
2024-01-22,4535
2024-01-22,2545
2024-01-22,2002
2024-01-22,4912
2024-01-22,74
2024-01-22,1260
2024-01-22,3854
2024-01-22,3106
2024-01-22,1074
2024-01-22,110
2024-01-22,987
2024-01-22,4544
2024-01-22,3396
2024-01-22,518
2024-01-22,4547
2024-01-22,19
2024-01-22,4288
2024-01-22,384
2024-01-22,3145
2024-01-22,2441
2024-01-22,3601
2024-01-22,2322
2024-01-22,3706
2024-01-22,2032
2024-01-22,2897
2024-01-22,4629
2024-01-22,3120
2024-01-22,1482
2024-01-22,110
2024-01-22,3501
2024-01-22,2960
2024-01-22,1111
2024-01-22,3531
2024-01-22,2361
2024-01-22,2189
2024-01-22,2423
2024-01-22,1144
2024-01-22,3424
2024-01-22,1283
2024-01-22,4772
2024-01-22,1249
2024-01-22,1846
2024-01-22,1678
2024-01-22,4416
2024-01-22,3498
2024-01-22,2382
2024-01-22,4515
2024-01-22,2290
2024-01-22,1067
2024-01-22,1983
2024-01-22,510
2024-01-22,4474
2024-01-22,3760
2024-01-22,52
2024-01-22,4570
2024-01-22,3717
2024-01-22,1166
2024-01-22,4653
2024-01-22,1465
2024-01-22,1445
2024-01-22,1990
2024-01-22,1846
2024-01-22,4242
2024-01-22,4210
2024-01-22,1511
2024-01-22,290
2024-01-22,2192
2024-01-22,2979
2024-01-22,3546
2024-01-22,4001
2024-01-22,1895
2024-01-22,2660
2024-01-22,1759
2024-01-22,2839
2024-01-22,4517
2024-01-22,1472
2024-01-22,3418
2024-01-22,638
2024-01-22,2438
2024-01-22,1071
2024-01-22,2061
2024-01-22,1830
2024-01-22,4357
2024-01-22,3673
2024-01-22,220
2024-01-22,3105
2024-01-22,1229
2024-01-22,2423
2024-01-22,1767
2024-01-22,4743
2024-01-22,4658
2024-01-22,3959
2024-01-22,1013
2024-01-22,3764
2024-01-22,4800
2024-01-22,3891
2024-01-22,2235
2024-01-22,2077
2024-01-22,520
2024-01-22,2497
2024-01-22,2939
2024-01-22,3325
2024-01-22,1358
2024-01-22,4925
2024-01-22,4734
2024-01-22,4224
2024-01-22,1544
2024-01-22,2053
2024-01-22,760
2024-01-22,2787
2024-01-22,3209
2024-01-22,12
2024-01-22,2023
2024-01-22,3452
2024-01-22,4937
2024-01-22,786
2024-01-22,1105
2024-01-22,4435
2024-01-22,2803
2024-01-22,2132
2024-01-22,2902
2024-01-22,2071
2024-01-22,2355
2024-01-22,1573
2024-01-22,2882
2024-01-22,2441
2024-01-22,3315
2024-01-22,3681
2024-01-22,3331
2024-01-22,4392
2024-01-22,2602
2024-01-22,3176
2024-01-22,3648
2024-01-22,3808
2024-01-22,1489
2024-01-22,42
2024-01-22,2694
2024-01-22,1048
2024-01-22,1291
2024-01-22,90
2024-01-22,2122
2024-01-22,3417
2024-01-22,2979
2024-01-22,330
2024-01-22,3519
2024-01-22,1211
2024-01-22,4426
2024-01-23,1431
2024-01-23,3980
2024-01-23,1159
2024-01-23,1255
2024-01-23,4321
2024-01-23,798
2024-01-23,1571
2024-01-23,1204
2024-01-23,2627
2024-01-23,2667
2024-01-23,1693
2024-01-23,1804
2024-01-23,1709
2024-01-23,4422
2024-01-23,2011
2024-01-23,2676
2024-01-23,2779
2024-01-23,2839
2024-01-23,4554
2024-01-23,3603
2024-01-23,3921
2024-01-23,2202
2024-01-23,3542
2024-01-23,747
2024-01-23,3968
2024-01-23,4767
2024-01-23,4079
2024-01-23,2144
2024-01-23,3435
2024-01-23,2049
2024-01-23,4822
2024-01-23,4901
2024-01-23,2769
2024-01-23,4471
2024-01-23,4877
2024-01-23,1825
2024-01-23,1354
2024-01-23,3331
2024-01-23,2046
2024-01-23,1954
2024-01-23,3724
2024-01-23,1409
2024-01-23,3940
2024-01-23,1405
2024-01-23,729
2024-01-23,3850
2024-01-23,1254
2024-01-23,2257
2024-01-23,4219
2024-01-23,4131
2024-01-23,936
2024-01-23,864
2024-01-23,37
2024-01-23,3881
2024-01-23,4692
2024-01-23,897
2024-01-23,4254
2024-01-23,2100
2024-01-23,501
2024-01-23,1908
2024-01-23,4228
2024-01-23,2937
2024-01-23,3180
2024-01-23,2991
2024-01-23,1678
2024-01-23,3382
2024-01-23,885
2024-01-23,2691
2024-01-23,1302
2024-01-23,2667
2024-01-23,4001
2024-01-23,2160
2024-01-23,867
2024-01-23,2916
2024-01-23,3619
2024-01-23,626
2024-01-23,154
2024-01-23,850
2024-01-23,1249
2024-01-23,1095
2024-01-23,1999
2024-01-23,1444
2024-01-23,1908
2024-01-23,4697
2024-01-23,3042
2024-01-23,3796
2024-01-23,4013
2024-01-23,1313
2024-01-23,601
2024-01-23,3293
2024-01-23,4719
2024-01-23,1360
2024-01-23,1468
2024-01-23,1926
2024-01-23,1111
2024-01-23,1706
2024-01-23,3118
2024-01-23,59
2024-01-23,1070
2024-01-23,1763
2024-01-23,2848
2024-01-23,1034
2024-01-23,2268
2024-01-23,860
2024-01-23,3592
2024-01-23,4110
2024-01-23,1992
2024-01-23,3665
2024-01-23,2775
2024-01-23,4488
2024-01-23,923
2024-01-23,1393
2024-01-23,3728
2024-01-23,679
2024-01-23,1812
2024-01-23,1377
2024-01-23,17
2024-01-23,2105
2024-01-23,1197
2024-01-23,4007
2024-01-23,3332
2024-01-23,366
2024-01-23,925
2024-01-23,4335
2024-01-23,2250
2024-01-23,2197
2024-01-23,2504
2024-01-23,4212
2024-01-23,2562
2024-01-23,3191
2024-01-23,571
2024-01-23,3277
2024-01-23,3000
2024-01-23,1237
2024-01-23,3503
2024-01-23,1170
2024-01-23,1338
2024-01-23,4972
2024-01-23,4092
2024-01-23,91
2024-01-23,1178
2024-01-23,383
2024-01-23,3811
2024-01-23,4491
2024-01-23,4687
2024-01-23,3636
2024-01-23,85
2024-01-23,1983
2024-01-23,3476
2024-01-23,1767
2024-01-23,3548
2024-01-23,3815
2024-01-23,509
2024-01-23,901
2024-01-23,2832
2024-01-23,1486
2024-01-23,131
2024-01-23,4361
2024-01-23,1437
2024-01-23,3385
2024-01-23,722
2024-01-23,312
2024-01-23,2398
2024-01-23,4749
2024-01-23,1300
2024-01-23,2245
2024-01-23,751
2024-01-23,2338
2024-01-23,3826
2024-01-23,1628
2024-01-23,578
2024-01-23,2988
2024-01-23,4563
2024-01-23,2988
2024-01-23,4079
2024-01-23,2870
2024-01-23,2935
2024-01-23,402
2024-01-23,3524
2024-01-23,1692
2024-01-23,101
2024-01-23,431
2024-01-23,1263
2024-01-23,2313
2024-01-23,2004
2024-01-23,845
2024-01-23,4728
2024-01-23,951
2024-01-23,1182
2024-01-23,775
2024-01-23,2388
2024-01-23,1014
2024-01-23,4675
2024-01-23,2066
2024-01-23,70
2024-01-23,3850
2024-01-23,3236
2024-01-23,3768
2024-01-23,1681
2024-01-23,4684
2024-01-23,2964
2024-01-23,1301
2024-01-23,4627
2024-01-23,2668
2024-01-23,3175
2024-01-23,3191
2024-01-23,2061
2024-01-23,300
2024-01-23,4485
2024-01-23,4488
2024-01-23,2903
2024-01-23,724
2024-01-23,2353
2024-01-23,1799
2024-01-23,1646
2024-01-23,4427
2024-01-23,4764
2024-01-23,605
2024-01-24,4894
2024-01-24,4801
2024-01-24,1375
2024-01-24,487
2024-01-24,1818
2024-01-24,2327
2024-01-24,506
2024-01-24,4072
2024-01-24,3566
2024-01-24,1478
2024-01-24,314
2024-01-24,1276
2024-01-24,4440
2024-01-24,3509
2024-01-24,1096
2024-01-24,3789
2024-01-24,3469
2024-01-24,4753
2024-01-24,4958
2024-01-24,2145
2024-01-24,2154
2024-01-24,852
2024-01-24,3537
2024-01-24,3512
2024-01-24,2609
2024-01-24,1352
2024-01-24,2282
2024-01-24,4556
2024-01-24,2732
2024-01-24,4319
2024-01-24,2350
2024-01-24,712
2024-01-24,1060
2024-01-24,2046
2024-01-24,3860
2024-01-24,923
2024-01-24,596
2024-01-24,4931
2024-01-24,498
2024-01-24,4791
2024-01-24,3833
2024-01-24,1474
2024-01-24,4723
2024-01-24,1307
2024-01-24,2480
2024-01-24,1705
2024-01-24,4261
2024-01-24,2750
2024-01-24,4184
2024-01-24,2883
2024-01-24,2481
2024-01-24,3575
2024-01-24,1400
2024-01-24,3265
2024-01-24,1125
2024-01-24,4663
2024-01-24,1734
2024-01-24,4943
2024-01-24,3020
2024-01-24,1996
2024-01-24,4180
2024-01-24,2143
2024-01-24,2004
2024-01-24,805
2024-01-24,4949
2024-01-24,1916
2024-01-24,2766
2024-01-24,3730
2024-01-24,462
2024-01-24,743
2024-01-24,466
2024-01-24,235
2024-01-24,4218
2024-01-24,2349
2024-01-24,2349
2024-01-24,2800
2024-01-24,3700
2024-01-24,1160
2024-01-24,2877
2024-01-24,172
2024-01-24,391
2024-01-24,4077
2024-01-24,2227
2024-01-24,2748
2024-01-24,1092
2024-01-24,284
2024-01-24,2824
2024-01-24,4354
2024-01-24,816
2024-01-24,1757
2024-01-24,3449
2024-01-24,107
2024-01-24,4854
2024-01-24,4255
2024-01-24,443
2024-01-24,4242
2024-01-24,3268
2024-01-24,3407
2024-01-24,3555
2024-01-24,280
2024-01-24,3970
2024-01-24,1188
2024-01-24,2940
2024-01-24,3575
2024-01-24,2001
2024-01-24,2695
2024-01-24,3076
2024-01-24,1832
2024-01-24,2719
2024-01-24,4703
2024-01-24,3567
2024-01-24,4445
2024-01-24,1105
2024-01-24,518
2024-01-24,3280
2024-01-24,199
2024-01-24,3340
2024-01-24,789
2024-01-24,4219
2024-01-24,291
2024-01-24,3157
2024-01-24,4097
2024-01-24,2659
2024-01-24,1187
2024-01-24,4158
2024-01-24,4478
2024-01-24,1635
2024-01-24,72
2024-01-24,403
2024-01-24,2249
2024-01-24,4300
2024-01-24,1895
2024-01-24,789
2024-01-24,1441
2024-01-24,1235
2024-01-24,1942
2024-01-24,377
2024-01-24,870
2024-01-24,3033
2024-01-24,1315
2024-01-24,1855
2024-01-24,1523
2024-01-24,1949
2024-01-24,714
2024-01-24,4540
2024-01-24,1279
2024-01-24,640
2024-01-24,3507
2024-01-24,1145
2024-01-24,1689
2024-01-24,4938
2024-01-24,4341
2024-01-24,453
2024-01-24,1938
2024-01-24,4722
2024-01-24,3393
2024-01-24,226
2024-01-24,1410
2024-01-24,165
2024-01-24,3263
2024-01-24,4518
2024-01-24,3260
2024-01-24,4103
2024-01-24,828
2024-01-24,434
2024-01-24,1090
2024-01-24,2505
2024-01-24,4818
2024-01-24,4916
2024-01-24,592
2024-01-24,589
2024-01-24,846
2024-01-24,1724
2024-01-24,2266
2024-01-24,2790
2024-01-24,3921
2024-01-24,4322
2024-01-24,243
2024-01-24,4853
2024-01-24,344
2024-01-24,4244
2024-01-24,799
2024-01-24,2050
2024-01-24,672
2024-01-24,3836
2024-01-24,4071
2024-01-24,3013
2024-01-24,2966
2024-01-24,4894
2024-01-24,896
2024-01-24,4832
2024-01-24,4112
2024-01-24,1837
2024-01-24,4167
2024-01-24,1259
2024-01-24,476
2024-01-24,4732
2024-01-24,2275
2024-01-24,165
2024-01-24,4842
2024-01-24,1175
2024-01-24,376
2024-01-24,2036
2024-01-24,4228
2024-01-24,2164
2024-01-24,3438
2024-01-24,2408
2024-01-24,4294
2024-01-24,2737
2024-01-24,2170
2024-01-24,4066
2024-01-24,620
2024-01-24,934
2024-01-24,1792
2024-01-24,1157
2024-01-25,2595
2024-01-25,1481
2024-01-25,600
2024-01-25,1659
2024-01-25,2664
2024-01-25,3323
2024-01-25,125
2024-01-25,816
2024-01-25,973
2024-01-25,2594
2024-01-25,3441
2024-01-25,3662
2024-01-25,4072
2024-01-25,3941
2024-01-25,4054
2024-01-25,927
2024-01-25,445
2024-01-25,1894
2024-01-25,1807
2024-01-25,4056
2024-01-25,3047
2024-01-25,4667
2024-01-25,4436
2024-01-25,1735
2024-01-25,4359
2024-01-25,3575
2024-01-25,418
2024-01-25,650
2024-01-25,4132
2024-01-25,3391
2024-01-25,2132
2024-01-25,4737
2024-01-25,172
2024-01-25,447
2024-01-25,2940
2024-01-25,3982
2024-01-25,3184
2024-01-25,4757
2024-01-25,1366
2024-01-25,4866
2024-01-25,3248
2024-01-25,1145
2024-01-25,341
2024-01-25,242
2024-01-25,1051
2024-01-25,4213
2024-01-25,4320
2024-01-25,4759
2024-01-25,2788
2024-01-25,3835
2024-01-25,1346
2024-01-25,4137
2024-01-25,2777
2024-01-25,1870
2024-01-25,3118
2024-01-25,1861
2024-01-25,472
2024-01-25,2936
2024-01-25,3755
2024-01-25,1543
2024-01-25,3084
2024-01-25,261
2024-01-25,2950
2024-01-25,3906
2024-01-25,3259
2024-01-25,4824
2024-01-25,439
2024-01-25,1312
2024-01-25,2848
2024-01-25,2489
2024-01-25,4147
2024-01-25,4933
2024-01-25,3369
2024-01-25,1405
2024-01-25,626
2024-01-25,2788
2024-01-25,3029
2024-01-25,2204
2024-01-25,4875
2024-01-25,1417
2024-01-25,1713
2024-01-25,4624
2024-01-25,2618
2024-01-25,1828
2024-01-25,4024
2024-01-25,3067
2024-01-25,821
2024-01-25,3500
2024-01-25,4255
2024-01-25,1682
2024-01-25,1784
2024-01-25,823
2024-01-25,1710
2024-01-25,3412
2024-01-25,2197
2024-01-25,4022
2024-01-25,3516
2024-01-25,4495
2024-01-25,4261
2024-01-25,2739
2024-01-25,1238
2024-01-25,487
2024-01-25,4269
2024-01-25,4758
2024-01-25,1026
2024-01-25,4500
2024-01-25,4041
2024-01-25,4282
2024-01-25,3180
2024-01-25,298
2024-01-25,948
2024-01-25,2856
2024-01-25,3739
2024-01-25,2782
2024-01-25,4040
2024-01-25,4823
2024-01-25,1880
2024-01-25,3256
2024-01-25,3125
2024-01-25,2624
2024-01-25,4559
2024-01-25,3256
2024-01-25,2702
2024-01-25,4115
2024-01-25,1380
2024-01-25,153
2024-01-25,3706
2024-01-25,3600
2024-01-25,4503
2024-01-25,1765
2024-01-25,1266
2024-01-25,4321
2024-01-25,833
2024-01-25,4908
2024-01-25,4673
2024-01-25,4825
2024-01-25,3905
2024-01-25,1588
2024-01-25,1602
2024-01-25,4147
2024-01-25,1776
2024-01-25,1683
2024-01-25,4754
2024-01-25,2124
2024-01-25,3119
2024-01-25,545
2024-01-25,2191
2024-01-25,3156
2024-01-25,28
2024-01-25,1239
2024-01-25,513
2024-01-25,3327
2024-01-25,1544
2024-01-25,1328
2024-01-25,2598
2024-01-25,553
2024-01-25,1945
2024-01-25,435
2024-01-25,1800
2024-01-25,2600
2024-01-25,2103
2024-01-25,1267
2024-01-25,4112
2024-01-25,2434
2024-01-25,4364
2024-01-25,2092
2024-01-25,387
2024-01-25,2762
2024-01-25,2903
2024-01-25,1285
2024-01-25,4449
2024-01-25,337
2024-01-25,1038
2024-01-25,3490
2024-01-25,3168
2024-01-25,4918
2024-01-25,3976
2024-01-25,1866
2024-01-25,1082
2024-01-25,2834
2024-01-25,2975
2024-01-25,726
2024-01-25,557
2024-01-25,1987
2024-01-25,556
2024-01-25,856
2024-01-25,4562
2024-01-25,3100
2024-01-25,794
2024-01-25,1978
2024-01-25,3239
2024-01-25,2298
2024-01-25,4140
2024-01-25,992
2024-01-25,527
2024-01-25,4568
2024-01-25,344
2024-01-25,3905
2024-01-25,1004
2024-01-25,3230
2024-01-25,3228
2024-01-25,2801
2024-01-25,376
2024-01-25,2907
2024-01-25,3325
2024-01-25,1695
2024-01-25,2837
2024-01-25,805
2024-01-25,4980
2024-01-25,1473
2024-01-25,2530
2024-01-25,1296
2024-01-25,2656
2024-01-25,3827
2024-01-25,4873
2024-01-25,1908
2024-01-25,2970
2024-01-25,4586
2024-01-25,3732
2024-01-25,1321
2024-01-25,1586
2024-01-25,3310
2024-01-26,3377
2024-01-26,4688
2024-01-26,1811
2024-01-26,3588
2024-01-26,1517
2024-01-26,3521
2024-01-26,3670
2024-01-26,3954
2024-01-26,93
2024-01-26,1418
2024-01-26,4146
2024-01-26,1856
2024-01-26,3757
2024-01-26,1703
2024-01-26,2786
2024-01-26,1818
2024-01-26,3176
2024-01-26,3599
2024-01-26,1585
2024-01-26,3098
2024-01-26,1239
2024-01-26,4078
2024-01-26,2194
2024-01-26,332
2024-01-26,3680
2024-01-26,3199
2024-01-26,2007
2024-01-26,2670
2024-01-26,1775
2024-01-26,2869
2024-01-26,3622
2024-01-26,1526
2024-01-26,724
2024-01-26,2287
2024-01-26,80
2024-01-26,461
2024-01-26,4138
2024-01-26,3597
2024-01-26,126
2024-01-26,1236
2024-01-26,152
2024-01-26,3161
2024-01-26,1552
2024-01-26,4002
2024-01-26,1258
2024-01-26,2171
2024-01-26,3203
2024-01-26,3234
2024-01-26,4583
2024-01-26,1242
2024-01-26,2495
2024-01-26,1590
2024-01-26,2554
2024-01-26,1981
2024-01-26,4528
2024-01-26,924
2024-01-26,4243
2024-01-26,3987
2024-01-26,4854
2024-01-26,2186
2024-01-26,2493
2024-01-26,1297
2024-01-26,874
2024-01-26,1418
2024-01-26,486
2024-01-26,2312
2024-01-26,1608
2024-01-26,3298
2024-01-26,2004
2024-01-26,1364
2024-01-26,4188
2024-01-26,806
2024-01-26,4114
2024-01-26,1281
2024-01-26,382
2024-01-26,905
2024-01-26,401
2024-01-26,3949
2024-01-26,3360
2024-01-26,1296
2024-01-26,100
2024-01-26,29
2024-01-26,1356
2024-01-26,2667
2024-01-26,2135
2024-01-26,3667
2024-01-26,382
2024-01-26,4045
2024-01-26,1092
2024-01-26,1360
2024-01-26,3375
2024-01-26,3240
2024-01-26,2675
2024-01-26,1155
2024-01-26,4193
2024-01-26,1971
2024-01-26,1522
2024-01-26,109
2024-01-26,992
2024-01-26,181
2024-01-26,2331
2024-01-26,3330
2024-01-26,3193
2024-01-26,303
2024-01-26,2259
2024-01-26,134
2024-01-26,2338
2024-01-26,2205
2024-01-26,1773
2024-01-26,1960
2024-01-26,43
2024-01-26,1273
2024-01-26,540
2024-01-26,4006
2024-01-26,4407
2024-01-26,531
2024-01-26,3360
2024-01-26,3284
2024-01-26,3910
2024-01-26,2854
2024-01-26,447
2024-01-26,2612
2024-01-26,278
2024-01-26,1841
2024-01-26,1644
2024-01-26,2111
2024-01-26,46
2024-01-26,3737
2024-01-26,4055
2024-01-26,3649
2024-01-26,670
2024-01-26,1581
2024-01-26,4089
2024-01-26,654
2024-01-26,1033
2024-01-26,638
2024-01-26,869
2024-01-26,4653
2024-01-26,1306
2024-01-26,991
2024-01-26,4159
2024-01-26,320
2024-01-26,2757
2024-01-26,2531
2024-01-26,242
2024-01-26,356
2024-01-26,2373
2024-01-26,3882
2024-01-26,2100
2024-01-26,4067
2024-01-26,3765
2024-01-26,3668
2024-01-26,924
2024-01-26,916
2024-01-26,2714
2024-01-26,2794
2024-01-26,3734
2024-01-26,3410
2024-01-26,4271
2024-01-26,403
2024-01-26,2155
2024-01-26,3932
2024-01-26,1016
2024-01-26,2632
2024-01-26,3492
2024-01-26,1408
2024-01-26,299
2024-01-26,41
2024-01-26,4457
2024-01-26,3127
2024-01-26,3252
2024-01-26,870
2024-01-26,3248
2024-01-26,2045
2024-01-26,2994
2024-01-26,742
2024-01-26,913
2024-01-26,1654
2024-01-26,3515
2024-01-26,4966
2024-01-26,4404
2024-01-26,2836
2024-01-26,69
2024-01-26,3793
2024-01-26,681
2024-01-26,1792
2024-01-26,3357
2024-01-26,17
2024-01-26,4053
2024-01-26,1034
2024-01-26,3249
2024-01-26,4863
2024-01-26,1782
2024-01-26,826
2024-01-26,2728
2024-01-26,241
